Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
11-Aug-99,67.9,73.3,62.5,69.95,70.1738813,2194382,4168,153988302,,,10.8,2.05
10-Aug-99,64,67.9,58.9,67.9,65.2502042,1138570,2541,74291925,,,9,3.9
9-Aug-99,61,62.9,61,62.9,62.42173511,285262,652,17806549,,,1.9,1.9
6-Aug-99,58,60.45,56.7,58.25,58.844021,404407,1071,23796934,,,3.75,0.25
5-Aug-99,63,64.4,58.05,58.05,60.01677529,323750,1203,19430431,,,6.35,-4.95
4-Aug-99,62.8,64.9,61.6,63.05,63.36621249,809743,1806,51310347,,,3.3,0.25
3-Aug-99,62,63.8,59.2,62.25,61.7709752,665548,1729,41111549,,,4.6,0.25
2-Aug-99,61,61.55,58.15,61.3,60.88084182,1104129,2160,67220303,,,3.4,0.3
30-Jul-99,60.45,60.45,54.3,57,56.93314624,658482,1356,37489452,,,6.15,-3.45
29-Jul-99,63,63.95,58.9,59,61.09601808,557395,1221,34054615,,,5.05,-4
28-Jul-99,58.4,61.15,56.4,61.15,59.83869605,1344933,2325,80479037,,,4.75,2.75
27-Jul-99,48.35,56.65,48.35,56.65,52.89145817,1611646,2562,85242307,,,8.3,8.3
26-Jul-99,52.5,52.9,52.5,52.5,52.50228245,124647,153,6544252,,,0.4,0
23-Jul-99,62,62.7,57.05,57.05,58.022189,671504,1087,38962132,,,5.65,-4.95
22-Jul-99,62.9,65.5,61.55,62,63.68037138,451402,1067,28745447,,,3.95,-0.9
21-Jul-99,62.25,63.6,59.2,63.2,62.07847748,275149,896,17080831,,,4.4,0.95
20-Jul-99,65,65,61,61,62.8629341,520910,1033,32745931,,,4,-4
19-Jul-99,64.1,68.85,64.1,66.25,66.96375767,571376,1314,38261484,,,4.75,2.15
16-Jul-99,60.25,65.05,60.25,63.8,63.04819794,860182,1401,54232925,,,4.8,3.55
15-Jul-99,72.6,72.6,65.45,65.45,67.32337422,542418,1234,36517410,,,7.15,-7.15
14-Jul-99,72.7,74,63.1,71.1,70.16916575,2262166,3379,158734301,,,10.9,-1.6
13-Jul-99,68.55,68.55,68.55,68.55,68.43674094,393746,270,26946693,,,0,0
12-Jul-99,63.5,63.5,63.5,63.5,63.35048373,125070,130,7923245,,,0,0
9-Jul-99,56.9,58.85,56.5,58.85,58.59923601,571214,602,33472704,,,2.35,1.95
8-Jul-99,51,54.5,51,54.5,53.82643509,1427103,2253,76815867,,,3.5,3.5
7-Jul-99,49,52.25,47,50.5,49.60373311,2731770,3241,135505990,,,5.25,1.5
6-Jul-99,48.3,49.5,47.75,48.4,48.68408847,990445,1845,48218912,,,1.75,0.1
5-Jul-99,46.9,48.6,46,47.8,47.36102315,918653,1912,43508346,,,2.6,0.9
2-Jul-99,45,46.4,44.6,45.05,45.41039969,493034,1228,22388871,,,1.8,0.05
1-Jul-99,45.5,45.9,44,45.3,44.93035265,322812,857,14504057,,,1.9,-0.2
30-Jun-99,46.4,47,43.3,45.15,45.16265368,468437,1294,21155858,,,3.7,-1.25
29-Jun-99,48,48,44.75,45.6,45.99000688,718394,1873,33038945,,,3.25,-2.4
28-Jun-99,45.65,47.2,44.25,47.2,46.54169612,1571813,2868,73154843,,,2.95,1.55
25-Jun-99,40.1,43.75,40.1,43.75,43.3477314,1043751,1609,45244238,,,3.65,3.65
24-Jun-99,40.75,41.6,39.65,40.55,40.71459093,152115,412,6193300,,,1.95,-0.2
23-Jun-99,43.4,43.5,41,41.2,41.771521,476639,930,19909936,,,2.5,-2.2
22-Jun-99,42,43.65,40.75,42.9,42.25232914,588521,1375,24866383,,,2.9,0.9
21-Jun-99,38.7,40.7,38.3,40.7,40.17426607,238681,323,9588834,,,2.4,2
18-Jun-99,37.55,38.7,37.1,37.7,37.9477538,365462,777,13868462,,,1.6,0.15
17-Jun-99,37.9,39.9,37.55,38.5,38.7681614,356718,947,13829301,,,2.35,0.6
16-Jun-99,37.25,37.9,36.1,37.75,37.06579751,132695,452,4918446,,,1.8,0.5
15-Jun-99,37.5,39.5,36.9,37.2,37.87697357,462486,1254,17517570,,,2.6,-0.3
14-Jun-99,37.5,38.3,36.85,37.45,37.35701291,346853,1004,12957392,,,1.45,-0.05
11-Jun-99,42.1,42.3,39.65,40,40.43136824,341103,846,13791261,,,2.65,-2.1
10-Jun-99,42.75,44.7,41.85,42.6,43.3835505,502836,1305,21814811,,,2.85,-0.15
9-Jun-99,41.6,44,41.25,41.85,42.45378674,443574,1079,18831396,,,2.75,0.25
8-Jun-99,41.2,41.9,39.9,41.5,40.84163926,148970,476,6084179,,,2,0.3
7-Jun-99,40.9,42.4,40.1,41.1,41.20485194,254496,764,10486470,,,2.3,0.2
4-Jun-99,39.9,40.75,39.6,39.75,40.04182045,172595,504,6911018,,,1.15,-0.15
3-Jun-99,39.1,39.7,38.9,39.4,39.36324666,67651,211,2662963,,,0.8,0.3
2-Jun-99,39.15,39.5,38.3,39.35,39.01110715,53299,164,2079253,,,1.2,0.2
1-Jun-99,39.9,40.6,38.5,39.45,39.62279898,152884,431,6057692,,,2.1,-0.45
31-May-99,39,39.7,38.3,39.7,39.17237751,147293,549,5769817,,,1.4,0.7
28-May-99,39.3,39.3,36.25,36.8,37.09550515,264080,745,9796181,,,3.05,-2.5
27-May-99,39.4,42.5,39.2,39.4,41.08809178,324423,741,13329922,,,3.3,0
26-May-99,42.3,42.75,38.85,40,40.00252555,213023,605,8521458,,,3.9,-2.3
25-May-99,40.5,42.65,40.1,42.2,38.86203086,356558,508,13856568,,,2.55,1.7
24-May-99,40.1,41.8,39.5,40.3,40.29623073,173986,505,7010980,,,2.3,0.2
21-May-99,43,43.2,41.25,41.5,41.98313957,276031,922,11588648,,,1.95,-1.5
20-May-99,46.75,46.75,43.1,43.4,44.53527501,407895,1157,18165716,,,3.65,-3.35
19-May-99,44.4,47,43.4,46.45,45.0963739,1108132,2581,49972735,,,3.6,2.05
18-May-99,42,43.7,39,43.7,42.22058411,1271379,2896,53678364,,,4.7,1.7
17-May-99,43,43.95,39,40.5,41.07026956,770177,1867,31631377,,,4.95,-2.5
14-May-99,42,42,39.1,40.75,40.51884022,676850,1472,27425177,,,2.9,-1.25
13-May-99,39.95,41.65,38.4,41.55,39.73437701,972525,1459,38642675,,,3.25,1.6
12-May-99,39.5,40.7,35.1,39,39.94949655,883900,2147,35311360,,,5.6,-0.5
11-May-99,35.95,37.7,35.5,37.7,37.37627514,484260,1155,18099835,,,2.2,1.75
10-May-99,33.45,34.95,32.4,34.95,34.33880632,340460,1148,11690990,,,2.55,1.5
7-May-99,32,33.25,31.6,32.4,32.46566307,287300,742,9327385,,,1.65,0.4
6-May-99,32.25,32.95,31.4,32.75,32.12934776,170950,592,5492512,,,1.55,0.5
5-May-99,29.8,32.4,29.8,32.05,31.4109202,780682,1079,24521940,,,2.6,2.25
4-May-99,27.8,30.05,27.8,30.05,28.9473381,251700,700,7286045,,,2.25,2.25
3-May-99,28.4,28.9,27.3,27.85,27.9808935,139900,500,3914527,,,1.6,-0.55
29-Apr-99,26.5,28.25,26.1,27.1,26.85948373,282800,613,7595862,,,2.15,0.6
28-Apr-99,26.7,27,25,26.7,25.82016479,135930,474,3509735,,,2,0
26-Apr-99,26.6,27.3,25.9,26.3,26.71909484,173450,509,4634427,,,1.4,-0.3
23-Apr-99,29,29.5,27.7,28.1,28.57833515,228850,649,6540152,,,1.8,-0.9
22-Apr-99,30.3,30.5,29,29.65,29.62431487,85750,289,2540285,,,1.5,-0.65
21-Apr-99,30.5,31.2,30.25,30.7,30.58631858,56500,185,1728127,,,0.95,0.2
20-Apr-99,31,31.75,30,30.35,30.54348635,86050,299,2628267,,,1.75,-0.65
19-Apr-99,29,31.3,28.35,30.85,30.48453294,134350,467,4095597,,,2.95,1.85
17-Apr-99,33.6,34.05,29.05,29.5,32.63279341,394500,1176,12873637,,,5,-4.1
16-Apr-99,29,31.55,28.5,31.55,29.93607753,239900,552,7181665,,,3.05,2.55
15-Apr-99,30,30,28.5,29.25,29.52988366,90250,328,2665072,,,1.5,-0.75
13-Apr-99,31.3,31.4,30.1,30.6,30.50189459,145150,335,4427350,,,1.3,-0.7
12-Apr-99,29,31.9,28.1,31.9,30.77071027,142200,459,4375595,,,3.8,2.9
9-Apr-99,31.6,31.6,29.55,29.95,30.6213198,275800,641,8445360,,,2.05,-1.65
8-Apr-99,32.9,33,31.7,32.05,32.08759725,109250,294,3505570,,,1.3,-0.85
7-Apr-99,32.7,33.8,32.65,33.3,33.10524321,79150,264,2620280,,,1.15,0.6
6-Apr-99,33.1,34,31.6,33.65,32.82397076,129950,429,4265475,,,2.4,0.55
5-Apr-99,33.75,34.8,33.3,33.65,34.06134489,190350,483,6483577,,,1.5,-0.1
1-Apr-99,35.8,36.35,34.85,35.35,35.33320234,188300,511,6653242,,,1.5,-0.45
31-Mar-99,35.5,36.5,35.2,35.95,35.87707655,165900,458,5952007,,,1.3,0.45
30-Mar-99,34,36,34,35.05,35.02317887,223350,596,7822427,,,2,1.05
26-Mar-99,36.1,36.2,34,34.4,34.70964826,355090,833,12325049,,,2.2,-1.7
24-Mar-99,40.5,41,35.65,36.95,38.72804773,465100,1274,18012415,,,5.35,-3.55
23-Mar-99,36.5,38.7,36.25,38.7,38.33168934,306368,510,11743603,,,2.45,2.2
22-Mar-99,36.4,36.7,35.15,35.85,35.97069936,179450,564,6454942,,,1.55,-0.55
19-Mar-99,35.1,37.5,34,34,35.43971615,359350,893,12735262,,,3.5,-1.1
17-Mar-99,39.6,39.6,35,35.9,37.1553543,553200,1593,20554342,,,4.6,-3.7
16-Mar-99,36.5,36.7,35.5,36.7,36.69249153,375336,168,13772013,,,1.2,0.2
15-Mar-99,32.8,34,32.2,34,33.03114938,204980,521,6770725,,,1.8,1.2
12-Mar-99,33,33,31,31.5,31.697431,612300,818,19408337,,,2,-1.5
11-Mar-99,34.5,34.5,32.6,33.05,33.62216476,112160,364,3771062,,,1.9,-1.45
10-Mar-99,35,35.15,33.55,34.35,34.09883746,138834,417,4734078,,,1.6,-0.65
9-Mar-99,35,35.4,34,34.7,34.59011882,279076,706,9653272,,,1.4,-0.3
8-Mar-99,38,38,35,35,36.02290519,279500,799,10068402,,,3,-3
5-Mar-99,36.8,36.8,35,35.35,35.86991001,355600,995,12755340,,,1.8,-1.45
4-Mar-99,38.5,38.85,36.1,36.5,37.05936488,234600,631,8694127,,,2.75,-2
3-Mar-99,39,40.4,37.5,38.05,38.71773984,400060,997,15489419,,,2.9,-0.95
1-Mar-99,39.95,40,36.7,38.25,38.01957162,380500,1006,14466447,,,3.3,-1.7
27-Feb-99,37.9,39.05,36.7,39.05,38.38530365,354850,1129,13621025,,,2.35,1.15
26-Feb-99,38.8,38.8,36.1,36.2,37.30569274,464100,1039,17313572,,,2.7,-2.6
25-Feb-99,39.4,39.9,38.5,38.7,39.14921902,144050,505,5639445,,,1.4,-0.7
24-Feb-99,40.15,40.45,37.55,39.2,38.94533199,313913,936,12225446,,,2.9,-0.95
23-Feb-99,40,40.7,39.1,40,39.72688928,425560,1203,16906175,,,1.6,0
22-Feb-99,42.6,43.5,40,40.45,41.87584173,468676,1269,19626202,,,3.5,-2.15
19-Feb-99,43.5,44.5,41,42.1,42.27071171,540250,1309,22836752,,,3.5,-1.4
18-Feb-99,42.6,45.4,42.1,43.55,44.55999832,1189700,2580,53013030,,,3.3,0.95
17-Feb-99,41.4,43.65,41.1,42.05,42.45107572,576963,1533,24492700,,,2.55,0.65
16-Feb-99,41.5,43.9,41.1,42.8,42.30100276,696379,1490,29457530,,,2.8,1.3
15-Feb-99,39.9,42.1,39.7,42,41.70897101,613420,1366,25585117,,,2.4,2.1
12-Feb-99,38.85,40,38.5,39,39.24574892,394606,987,15486608,,,1.5,0.15
11-Feb-99,42,42.1,38.5,39.5,40.41859265,253810,811,10258643,,,3.6,-2.5
10-Feb-99,41.5,42,40.1,41.65,41.02621901,284145,869,11657395,,,1.9,0.15
9-Feb-99,39.1,41.25,38.1,41.2,39.30651101,299800,926,11784092,,,3.15,2.1
8-Feb-99,39.5,42.3,39.1,39.3,40.65499658,292200,874,11879390,,,3.2,-0.2
5-Feb-99,41.9,42.35,40,40,40.80538542,332750,940,13577992,,,2.35,-1.9
4-Feb-99,43,43.1,41,41.45,42.25808516,171920,546,7265010,,,2.1,-1.55
3-Feb-99,43.55,44.3,42.4,42.5,43.16013878,323101,881,13945084,,,1.9,-1.05
2-Feb-99,43.15,43.65,42.25,42.9,42.92833494,259750,862,11150635,,,1.4,-0.25
1-Feb-99,48,48.9,43.5,43.7,46.45192917,446851,1248,20757091,,,5.4,-4.3
29-Jan-99,46,47.9,44.65,46.85,46.68410462,619740,1656,28932007,,,3.25,0.85
28-Jan-99,49.5,49.5,43,46.05,47.73219113,1341565,2645,64035837,,,6.5,-3.45
27-Jan-99,45.8,45.85,45.8,45.85,45.84681392,106165,156,4867327,,,0.05,0.05
25-Jan-99,41,42.5,40.8,42.5,42.41690159,157500,278,6680662,,,1.7,1.5
22-Jan-99,42,42.2,39,39.4,40.46010842,433500,1207,17539457,,,3.2,-2.6
21-Jan-99,40,41.8,37.8,41.7,40.44596954,292150,988,11816290,,,4,1.7
19-Jan-99,42,42.7,40.05,40.35,41.290581,398450,1040,16452232,,,2.65,-1.65
18-Jan-99,41.6,42.6,40.8,42.45,41.89751803,235700,808,9875245,,,1.8,0.85
15-Jan-99,44.3,45.5,41,41.5,42.68172614,612350,1266,26136155,,,4.5,-2.8
14-Jan-99,44.5,46,43.75,44.25,44.87502241,334700,948,15019670,,,2.25,-0.25
13-Jan-99,44,46.95,42.6,46.3,45.67313618,810056,2125,36997798,,,4.35,2.3
12-Jan-99,45.5,45.5,42.4,43.5,43.82893717,643553,1615,28206244,,,3.1,-2
11-Jan-99,47.1,48.85,45.6,46.05,47.2479629,700750,1687,33109010,,,3.25,-1.05
8-Jan-99,46.85,48,43.5,46.25,46.38295008,1003700,2322,46554567,,,4.5,-0.6
7-Jan-99,46.75,48,45.85,45.9,46.5420198,961856,2712,44766721,,,2.15,-0.85
6-Jan-99,54.8,54.95,49.8,49.8,50.92100781,1535443,3440,78186305,,,5.15,-5
5-Jan-99,56,56.2,52.9,54.1,53.94785843,1121255,2978,60489306,,,3.3,-1.9
4-Jan-99,54.4,56.3,53.5,55.3,55.2464943,1724263,3919,95259486,,,2.8,0.9
1-Jan-99,49.25,52.2,48,52.2,50.90145542,1434985,2829,73042825,,,4.2,2.95
31-Dec-98,51,51,48.1,48.35,49.22931919,523432,1623,25768201,,,2.9,-2.65
30-Dec-98,48,50.9,47.9,50.35,49.71625482,1140400,2956,56696417,,,3,2.35
29-Dec-98,48.25,48.95,47,47.75,47.79259525,600155,1733,28682965,,,1.95,-0.5
28-Dec-98,46.9,49.6,46.2,48.8,48.48721609,1150313,2588,55775475,,,3.4,1.9
24-Dec-98,46.45,46.9,45.2,46,45.96759333,883460,1666,40610530,,,1.7,-0.45
23-Dec-98,47,47.35,46,46.05,46.74598615,627950,1618,29354142,,,1.35,-0.95
22-Dec-98,47.6,47.95,45.85,46.7,46.70802993,902250,2193,42142320,,,2.1,-0.9
21-Dec-98,45.5,46.95,45.5,46.95,46.10646255,1009726,2540,46554894,,,1.45,1.45
18-Dec-98,42.05,44.4,41.8,43.5,43.34753838,817550,2284,35438780,,,2.6,1.45
17-Dec-98,43.1,44.5,41,42,42.91030043,1318100,3276,56560067,,,3.5,-1.1
16-Dec-98,40.95,44.05,40.25,44.05,43.0437604,1578642,3562,67950688,,,3.8,3.1
15-Dec-98,39.75,41.8,39.75,40.8,40.75145688,529900,1438,21594197,,,2.05,1.05
14-Dec-98,41.9,42,40.05,40.75,40.98789496,805863,2202,33030628,,,1.95,-1.15
11-Dec-98,36.9,39.55,36.5,39.55,38.13547001,693600,1572,26450762,,,3.05,2.65
10-Dec-98,36.8,37.2,36.6,36.65,36.87975269,93000,349,3429817,,,0.6,-0.15
9-Dec-98,37.5,37.75,36.5,36.6,37.15569801,315900,939,11737485,,,1.25,-0.9
8-Dec-98,37,38,36.25,37.35,36.93975514,306300,989,11314647,,,1.75,0.35
7-Dec-98,36,37.5,35.55,37.15,36.50367955,392575,1225,14330432,,,1.95,1.15
4-Dec-98,35.05,35.7,34.6,35.3,35.17683351,247176,783,8694869,,,1.1,0.25
3-Dec-98,35.75,35.95,34.9,35.1,35.20415235,107650,440,3789727,,,1.05,-0.65
2-Dec-98,35.7,36.5,35.5,35.7,37.050557,210950,741,7815815,,,1,0
1-Dec-98,35.5,36.2,34.8,35.55,35.63078881,278900,851,9937427,,,1.4,0.05
30-Nov-98,33.75,35.9,33.6,35.9,35.0996063,292100,970,10252595,,,2.3,2.15
27-Nov-98,35.85,36,33.3,33.95,34.20250787,406720,1226,13910844,,,2.7,-1.9
26-Nov-98,38,38.7,35.3,35.95,36.67864282,408200,1283,14972222,,,3.4,-2.05
25-Nov-98,38.5,38.85,38,38.3,38.37436558,151320,561,5806809,,,0.85,-0.2
24-Nov-98,38.55,40.3,38.25,38.8,39.2533908,574200,1675,22539297,,,2.05,0.25
23-Nov-98,38.5,39.65,38.1,38.5,38.75333556,299050,911,11589185,,,1.55,0
20-Nov-98,38.75,39.65,38.1,39.35,38.70083623,515410,1130,19946798,,,1.55,0.6
19-Nov-98,40.75,41,38.25,38.3,39.66767386,423620,1310,16804020,,,2.75,-2.45
18-Nov-98,43.55,43.55,39.8,40.75,41.24187324,804533,2190,33180448,,,3.75,-2.8
17-Nov-98,37.2,40.35,36.95,40.35,39.45090313,885250,2394,34923912,,,3.4,3.15
16-Nov-98,35,38.7,35,37.4,37.74181337,434550,1360,16400705,,,3.7,2.4
13-Nov-98,37.6,37.9,35.8,35.9,36.68026249,396200,1058,14532720,,,2.1,-1.7
12-Nov-98,36.5,38.3,35,38,36.4232212,473705,1420,17253862,,,3.3,1.5
11-Nov-98,37.55,39.65,36.5,36.85,38.42127805,821410,1989,31559622,,,3.15,-0.7
10-Nov-98,36.8,36.8,35.1,36.8,36.22003878,593100,1516,21482105,,,1.7,0
9-Nov-98,33.95,34.1,33.95,34.1,34.08974826,150833,235,5141859,,,0.15,0.15
6-Nov-98,29.25,31.6,29.25,31.6,30.84786091,662900,1337,20449047,,,2.35,2.35
5-Nov-98,29.4,30,29,29.3,29.53984937,146050,432,4314295,,,1,-0.1
3-Nov-98,30,30,29,29.25,29.41581902,293950,415,8646780,,,1,-0.75
2-Nov-98,29.95,30.45,28.5,29.75,29.50734102,251600,707,7424047,,,1.95,-0.2
30-Oct-98,30.05,30.5,29,29.25,29.69097151,265050,755,7869592,,,1.5,-0.8
29-Oct-98,29.6,30.3,28.95,30.3,29.62043737,187940,580,5566865,,,1.35,0.7
28-Oct-98,32,32,29.55,29.95,30.92978883,319650,858,9886707,,,2.45,-2.05
27-Oct-98,32,32.2,30.25,31.65,31.26314715,489650,1202,15308000,,,1.95,-0.35
26-Oct-98,29.05,29.85,29,29.85,29.74589474,66500,91,1978102,,,0.85,0.8
23-Oct-98,26.5,28.1,26,27.65,27.05709268,543800,705,14713647,,,2.1,1.15
20-Oct-98,27.1,27.5,25.5,26.15,26.02620151,172700,589,4494725,,,2,-0.95
19-Oct-98,26.8,28.3,26.8,27.7,27.76634499,41450,197,1150915,,,1.5,0.9
16-Oct-98,28.8,28.8,26.5,26.8,27.18857216,311170,622,8460268,,,2.3,-2
15-Oct-98,28.85,29.4,28.4,28.4,28.84261484,222270,453,6410848,,,1,-0.45
14-Oct-98,28.6,29.5,27.6,28.95,28.83203479,333450,712,9614042,,,1.9,0.35
13-Oct-98,29.25,29.3,27.6,28.25,28.66495244,310150,926,8890435,,,1.7,-1
12-Oct-98,28.85,29.7,28.55,28.7,28.9137734,467350,899,13512852,,,1.15,-0.15
9-Oct-98,28.9,29.1,27.25,28,27.93983177,707350,764,19763240,,,1.85,-0.9
8-Oct-98,31,31,28.3,29,29.38094263,380850,916,11189732,,,2.7,-2
7-Oct-98,28,29.9,27.6,29.9,29.60974639,671120,1054,19871693,,,2.3,1.9
6-Oct-98,26.5,28,26.1,27.7,27.20470354,301900,881,8213100,,,1.9,1.2
5-Oct-98,27.6,28,26.5,26.5,26.96998288,262850,567,7089060,,,1.5,-1.1
30-Sep-98,27.5,29.5,26.8,28.8,28.4843119,409100,903,11652932,,,2.7,1.3
29-Sep-98,29.45,30,27.5,27.5,28.37901044,258700,740,7341650,,,2.5,-1.95
28-Sep-98,32,32.4,29,29,30.6544569,353351,828,10831783,,,3.4,-3
25-Sep-98,29.6,31.5,28.4,31,30.10632355,705300,1190,21233990,,,3.1,1.4
24-Sep-98,31.8,31.9,29,29.2,30.36628275,385500,1061,11706202,,,2.9,-2.6
23-Sep-98,28.4,30.55,27.55,30.55,28.77663652,879150,1393,25298980,,,3,2.15
22-Sep-98,27.4,28.4,26.8,28.3,27.87033634,544100,1190,15164250,,,1.6,0.9
21-Sep-98,26.6,27.4,25.75,27.15,26.98739281,476950,1122,12871637,,,1.65,0.55
18-Sep-98,24.55,25.4,24.1,25.4,24.77609184,200350,397,4963890,,,1.3,0.85
17-Sep-98,24.9,25,24.6,24.6,24.74787701,34150,153,845140,,,0.4,-0.3
16-Sep-98,25.4,26,24.6,24.8,25.1904244,188500,462,4748395,,,1.4,-0.6
15-Sep-98,24.9,26.4,24.7,25.35,25.44168559,281800,669,7169467,,,1.7,0.45
14-Sep-98,23.4,24.55,23.4,24.55,24.41789427,183623,397,4483687,,,1.15,1.15
11-Sep-98,22.2,23,22,22.75,22.58058634,155200,252,3504507,,,1,0.55
10-Sep-98,24.5,24.6,22.2,23,23.13081706,194600,447,4501257,,,2.4,-1.5
9-Sep-98,23.45,24.8,23.4,24.1,24.29315248,96356,279,2340791,,,1.4,0.65
8-Sep-98,23,23.65,23,23,23.13259717,56600,154,1309305,,,0.65,0
7-Sep-98,23.8,23.8,23,23,23.33338912,59750,154,1394170,,,0.8,-0.8
4-Sep-98,23.5,23.95,22.55,22.8,22.97819444,64800,166,1488987,,,1.4,-0.7
3-Sep-98,24.35,24.4,23.3,23.45,23.7528,50000,148,1187640,,,1.1,-0.9
2-Sep-98,24.75,25.25,24.25,24.3,24.68796791,18700,68,461665,,,1,-0.45
1-Sep-98,24.6,24.8,24.45,24.6,24.59834423,22950,83,564532,,,0.35,0
31-Aug-98,25,25.6,24.5,25.2,25.2452514,26850,99,677835,,,1.1,0.2
28-Aug-98,24.5,25,24.1,24.45,24.63886233,102490,142,2525237,,,0.9,-0.05
27-Aug-98,25.95,26.25,25.25,25.45,25.78221258,46100,155,1188560,,,1,-0.5
25-Aug-98,24.7,25.2,24.55,25,24.91720745,37600,125,936887,,,0.65,0.3
24-Aug-98,24.45,24.7,24,24.5,24.20708535,31050,83,751630,,,0.7,0.05
21-Aug-98,24.05,24.4,23.75,24.05,24.01727372,45850,163,1101192,,,0.65,0
20-Aug-98,24.4,24.75,23.4,24,24.02979798,69300,186,1665265,,,1.35,-0.4
19-Aug-98,23.8,24.9,23.45,23.55,23.96842622,50960,109,1221431,,,1.45,-0.25
18-Aug-98,24.25,24.65,24,24,24.21777778,22500,107,544900,,,0.65,-0.25
17-Aug-98,25,25.25,24.25,24.3,24.68462222,11250,61,277702,,,1,-0.7
14-Aug-98,24.8,25,24,24,24.55418123,37190,152,913170,,,1,-0.8
13-Aug-98,24.6,25.05,24.5,24.9,24.89863497,42490,115,1057943,,,0.55,0.3
12-Aug-98,24.2,25.05,24.2,24.6,24.67690673,42350,105,1045067,,,0.85,0.4
11-Aug-98,25.05,25.35,24.5,24.7,24.83627907,32250,134,800970,,,0.85,-0.35
10-Aug-98,25.25,25.9,25,25,25.43621707,25430,92,646843,,,0.9,-0.25
7-Aug-98,26,26.9,25.25,25.75,25.81025381,49250,170,1271155,,,1.65,-0.25
6-Aug-98,26.9,27,25.95,25.95,26.39162685,43950,183,1159912,,,1.05,-0.95
5-Aug-98,25.5,26.5,25.2,26.5,25.79991903,37050,151,955887,,,1.3,1
4-Aug-98,25.55,26,25.1,25.95,25.74962315,19902,102,512469,,,0.9,0.4
3-Aug-98,25.6,26.35,25.5,25.5,25.77274956,28550,130,735812,,,0.85,-0.1
31-Jul-98,27.2,27.2,26,26.25,26.28356025,49210,173,1293414,,,1.2,-0.95
30-Jul-98,26.2,27.5,26,26.5,26.81610169,59000,219,1582150,,,1.5,0.3
29-Jul-98,26.4,26.5,25.5,25.5,26.10009372,53350,152,1392440,,,1,-0.9
28-Jul-98,26.25,27,25.6,26.05,26.12307825,58150,202,1519057,,,1.4,-0.2
27-Jul-98,27.05,27.5,25.6,25.75,26.38903058,80770,190,2131442,,,1.9,-1.3
24-Jul-98,27.5,27.8,25.55,27.5,26.30011558,389350,435,10239950,,,2.25,0
23-Jul-98,30,30.9,27.45,27.6,28.84332764,269320,522,7768085,,,3.45,-2.4
22-Jul-98,30.5,30.75,29.5,29.8,30.01833333,42000,145,1260770,,,1.25,-0.7
21-Jul-98,30.6,30.8,30,30.4,30.28907771,64730,215,1960612,,,0.8,-0.2
20-Jul-98,31,31.2,30,31,30.69985999,92850,248,2850482,,,1.2,0
17-Jul-98,31.5,31.6,30.1,30.65,30.6162103,182600,354,5590520,,,1.5,-0.85
16-Jul-98,30.7,31.9,30.45,31,31.17894013,152660,288,4759777,,,1.45,0.3
15-Jul-98,31,31.5,30.4,30.6,30.79820034,176700,294,5442042,,,1.1,-0.4
14-Jul-98,31.7,31.7,30.55,30.95,31.41953364,375250,284,11790180,,,1.15,-0.75
13-Jul-98,31.5,32.5,31.1,31.2,31.8373643,178700,485,5689337,,,1.4,-0.3
10-Jul-98,30.5,31.4,30.3,31.25,31.72968077,387490,433,12294934,,,1.1,0.75
9-Jul-98,31,31.9,30,30.1,30.55815412,223200,430,6820580,,,1.9,-0.9
8-Jul-98,33.1,33.55,30.1,30.5,31.75781003,158450,469,5032025,,,3.45,-2.6
7-Jul-98,31.2,32.65,30.3,32.35,31.83461555,225910,663,7191758,,,2.35,1.15
6-Jul-98,30,30.25,29.6,30.25,30.16977228,101000,328,3047147,,,0.65,0.25
3-Jul-98,31.95,32.4,27.9,28.05,29.71698186,130080,417,3865585,,,4.5,-3.9
2-Jul-98,32.95,33,30.7,30.95,32.12713597,51850,183,1665792,,,2.3,-2
1-Jul-98,32.55,33.5,32.5,32.9,32.95308642,52650,208,1734980,,,1,0.35
30-Jun-98,36,36,33.5,34,34.21390025,139350,373,4767707,,,2.5,-2
29-Jun-98,33,34.3,33,34.3,34.15944931,119850,320,4094010,,,1.3,1.3
26-Jun-98,33.8,33.8,31,31.2,32.80215958,219950,351,7214835,,,2.8,-2.6
25-Jun-98,31.5,34.2,31.5,33.1,32.95772251,114600,366,3776955,,,2.7,1.6
24-Jun-98,30,31.5,30,31.15,30.89663351,65350,245,2019095,,,1.5,1.15
23-Jun-98,29.5,30.6,28.3,29.05,29.44084448,71050,263,2091772,,,2.3,-0.45
22-Jun-98,31.85,31.85,29.6,30.25,30.09748167,72270,199,2175145,,,2.25,-1.6
19-Jun-98,33.2,33.2,30.5,32.85,31.98708409,249150,545,7969582,,,2.7,-0.35
18-Jun-98,32,33.8,32,33.8,33.10960967,262340,443,8685975,,,1.8,1.8
17-Jun-98,28.75,30.75,28.75,30.75,30.67033354,161900,215,4965527,,,2,2
16-Jun-98,26.5,29,26.15,28,27.45014864,97550,386,2677762,,,2.85,1.5
15-Jun-98,33.3,33.3,29.05,29.05,30.54816824,164050,449,5011427,,,4.25,-4.25
12-Jun-98,33,34.95,32,32.25,33.47600209,191600,629,6414002,,,2.95,-0.75
11-Jun-98,32,32.9,31.55,32.05,31.82923024,144200,384,4589775,,,1.35,0.05
